,tweets,label,agreement
7889,dr wanted test vaccine kid hed look awfully funny syringe sticking side cranium,-1.0,1.0
7890,confirmed measles case california health official say confirmed case measles,0.0,0.6666666666666666
7891,measles journey highlight risk unvaccinated kid measles outbreak minnesota offer case study,0.0,0.6666666666666666
7892,aid n ohsus hiv vaccine move toward clinical trial oregon health amp science university recruiting potential,1.0,0.6666666666666666
7893,syria infant tragedy vaccine mixup atracurium uncommon via ugh,-1.0,0.6666666666666666
7894,austerity vaccine crisis parasite pandemic potential drain life killing slowly,0.0,0.6666666666666666
7895,consultant immunization expert equity focus home based travel united state un childrens fund,0.0,1.0
7896,nigga said aint nobody sooohope team dick oh nah people like make u lovely lol,0.0,1.0
7897,fucking right,0.0,1.0
7898,boehners built immunity poison obamas,0.0,1.0
7899,hate learned fox news doctor check see im still immune measles,0.0,1.0
7900,measles dallasft worth aww heeeelllllll naaaaawwwww,0.0,1.0
7901,come hard movement,1.0,1.0
7902,chris christie support parent choose vaccinate kid turn issue partisan,-1.0,0.6666666666666666
7903,vaccinate kid,0.0,0.6666666666666666
7904,charlotte charlotte nc,0.0,1.0
7905,go seattle sci writer seen cost vaccinepreventable disease,1.0,0.6666666666666666
7906,california governor sign strict school vaccine legislation gov jerry brown wasted time tuesday signing,1.0,0.6666666666666666
7907,born mmr vaccine still dream childhood disease plus scarlet fever amp survived thank jesus,-1.0,0.3333333333333333
7908,vaccinate kid,1.0,1.0
7909,letter joni ernst measles,1.0,0.6666666666666666
7910,thought kid get vaccine,0.0,0.6666666666666666
7911,yeah second question undoing herd immunity making people sick previously cured disease probably,1.0,0.6666666666666666
7912,road staph vaccine littered talented dead amp dollar im bitter lol,-1.0,0.3333333333333333
7913,science isnt thing plunge kindergartner vaccination rate worry health official,1.0,1.0
7914,penn teller take autism linked vaccination via,1.0,1.0
7915,vaccination even question,1.0,1.0
7916,whoopi whooping cough sitting next jenny scared parent vaccinating child,1.0,0.6666666666666666
7917,fact people need stop denying science vaccinate stop endangering child stupidity,1.0,0.6666666666666666
7918,shouldnt called antivaccine movement pro disease movement disease favorite get,1.0,0.6666666666666666
7919,maternal vaccination influenzaother protects newborn young vaccinated,1.0,0.6666666666666666
7920,hope unvaccinated kid give jim belushi measles rt jenny mccarthy,1.0,1.0
7921,feeling like human pincushiongetting vaccine date life abroad st john passport health,1.0,1.0
7922,measles threaten pat fan game,0.0,1.0
7923,,0.0,1.0
7924,measles bad mumps bad rubella bad vaccinate smh,1.0,1.0
7925,autism speaks urge parent vaccinate child adding conversation,1.0,1.0
7926,terrifying millennials think vaccine cause autism,0.0,0.6666666666666666
7927,measles prof delicate issue gop field,1.0,0.6666666666666666
7928,wanted opportunity bad bitch immunity keep nigga safe snake,0.0,1.0
7929,colorado new law make harder parent immunize child,1.0,0.6666666666666666
7930,health dept sb visitor may exposed measles glad didnt go,0.0,1.0
7931,schumer urge free measles vaccination light recent measles outbreak united state u senator,1.0,0.6666666666666666
7932,biggest since proven strengthen immune system help prevent illness,0.0,0.6666666666666666
7933,meet u marjais mmr christmas eve tuesday special hosted kamillion_mmr,0.0,1.0
7934,reviewing jennifair new single,0.0,1.0
7935,measles party going next california clap club herpies hoedowns,0.0,0.6666666666666666
7936,oh god chicken measles ryleigh exclaimed,0.0,0.6666666666666666
7937,lol totally agree kind vaccination chicken pox small pox measles etc,1.0,1.0
7938,ventura county among reported case measles california,0.0,0.6666666666666666
7939,study vaccination measles may benefit new research suggests measles shot come,1.0,0.6666666666666666
7940,pay stupid immunization fuck health service take forever still rip something didnt nee,-1.0,1.0
7941,elb vaccine profit health promise fda wont heal america could havent done yet,-1.0,1.0
7942,people complain live longer releasing tension increase immunity improves overall health damnimma live long hell,0.0,1.0
7943,one family center measles outbreak reconsidering antivax position,-1.0,0.3333333333333333
7944,austin doctor warning parent vaccinate measles,1.0,0.6666666666666666
7945,soon know,0.0,1.0
7946,think measles im coughing fuckin life away lol,0.0,1.0
7947,apocalypse going start flu perhaps bola,0.0,1.0
7948,possible exposure measles fourth seatac airport adoptee child arrived beijing,0.0,1.0
7949,type diabetes reverse vaccine disease really doesnt want associated paula deen anymore,0.0,0.6666666666666666
7950,bone,0.0,1.0
7951,thanks u mmr,0.0,1.0
7952,agree leg look like measles,0.0,1.0
7953,aid child immunity may key hiv treatment,0.0,1.0
7954,incoming kindergartener fairfax ca elementary school vaccinated thats scary need stop,1.0,0.6666666666666666
7955,benefit music stress relief boost immunity reduce heart disease enhances emotional strength boost self esteem,0.0,1.0
7956,hope everyone generation vaccinates fucking kid,1.0,0.6666666666666666
7957,sabrinas mmr booster kindergarten without gina wish luck scarsdale pediatric assoc pc,1.0,0.6666666666666666
7958,watch video breakthrough vaccine prevent childhood cancer pretty damn cool,1.0,1.0
7959,worried youve exposed measles,0.0,1.0
7960,thousand american die year influenza including small child yet american get flu vaccine dont,1.0,0.6666666666666666
7961,could happen rt dont want vaccinate kid get fined,1.0,0.6666666666666666
7962,also discovered child school fully vaccinated benefit medical campus,1.0,1.0
7963,warning pet vaccination rt thousand support sick dog saved baby girl,-1.0,1.0
7964,disneyland california adventure linked measles outbreak nine case investigated well gr,0.0,1.0
7965,god bored suburban mom oh god vaccine trying retard child,1.0,0.6666666666666666
7966,african nation celebrate percent drop child mortality rate due immunization,1.0,0.6666666666666666
7967,drpaul offit falsely accuses unvaccinated ppl causing recent outbreak evidence exists amp doesnt know began,0.0,0.6666666666666666
7968,fella shingle tv ad freaking using extreme scare tactic get vaccine surely,-1.0,0.3333333333333333
7969,average people complain live longerreleasing tension increase immunity boost health ill live forever,0.0,1.0
7970,travel immunization nurse specialist passport health travel medicine philadelphia pa,0.0,0.6666666666666666
7971,north atlantic right one breaching finback humpback nile measles evolution feeding w great tail shot,0.0,1.0
7972,polio spreading afghanistan pakistan nigeria islamist group believe vaccination western conspiracy,1.0,1.0
7973,ghost get vaccinated tested heart worm monday yall say little prayer clean bill health,1.0,0.6666666666666666
7974,btw sure purely trolling people take measles vaccine kid lt year example,0.0,0.6666666666666666
7975,measles outbreak vaccinate vaccinate,0.0,1.0
7976,official suburban chicago resident measles health official say three case measles,0.0,1.0
7977,trying cute ig pic thong showing fuck around pussy measles,0.0,1.0
7978,rt flu protects mom baby amp safe get trimester,1.0,1.0
7979,agenusgsk malaria vaccine candidate show success child agenus inc nasdaq agen lexington biotech,1.0,1.0
7980,cdc hpv vaccine reduced disease rate teen girl percent credit robyn beckafpgetty imagesboston,1.0,0.6666666666666666
7981,people getting measles disney,0.0,1.0
7982,true measles commentnot mark zcant control one,0.0,1.0
7983,measles ebola thats happens president weakens border let unvaccinated people country,1.0,1.0
7984,shoutout mississippi west virginia best vaxx law highest vaxx rate nation measles outbreak,1.0,1.0
7985,im amazed debate nice live first world vaccine matter life death yeah,1.0,1.0
7986,idk could get school wo vaccine used required,0.0,0.6666666666666666
7987,dont vaccinate child deserve taken away,1.0,0.6666666666666666
7988,measles used put cancer remission,0.0,1.0
7989,parent gladly take death penalty killing someone trying child american freedom dead,-1.0,1.0
7990,lol little public health humor future epidemiologist natural immunity best,1.0,0.6666666666666666
7991,flumist nasal spray version vaccine popular needleaverse kid longer available,0.0,0.6666666666666666
7992,killing kid rtuser proven right massive vaccinationsthe doctor lied save child amp future,-1.0,0.6666666666666666
7993,going long night noah measles,0.0,1.0
7994,helping someone cdc meningococcal vaccine,0.0,1.0
7995,tummy hurt need go get immunization record go die school system portland,-1.0,0.6666666666666666
7996,old schoolseeing kid die h flu disease new schoolvaccine preventable disease,1.0,1.0
7997,typhoid yellow fever polio mmr shot taken care guess im ready,1.0,1.0
7998,im taking month old baby get vaccination today suggestion reduce pain,1.0,0.6666666666666666
7999,vaccine dont cause autism,1.0,1.0
8000,parent dont vaccinate kid visited cps completely irresponsible child everyone el,1.0,0.6666666666666666
8001,unintelligent people went high school posting vaccinating kid grow u child,1.0,1.0
8002,case measles reported oc santa ana three confirmed case,0.0,1.0
8003,dangerous stereotypet wealthy la school vaccination rate low south sudan,1.0,0.6666666666666666
8004,mmr prove modern cam ford engine turbos beat big block single cam bigger,0.0,1.0
8005,thats ur mantravaccines r safe amp effective anyone disagrees antiscience repeat,1.0,1.0
8006,mmr still really high tbh think skip gold win promos,0.0,1.0
8007,vaccinationswhy ok govt force child receive chemo outcome would harm yet vac r option,-1.0,0.6666666666666666
8008,im nurse cant believe people dont get kid vaccinated clear proof thing,1.0,1.0
8009,would measles cool beyoncé,0.0,0.6666666666666666
8010,come,0.0,1.0
8011,state compare term childhood vaccination,0.0,1.0
8012,read previous tweet vaccination important educate new information pet health safety,0.0,0.6666666666666666
8013,use mix incentive home counseling reduce fear,1.0,1.0
8014,parent really vaccinating kid thing real thing billy sorry polio blame dad,1.0,1.0
8015,health expert flu vaccine failsafe year flu shot received may protect getting,0.0,0.6666666666666666
8016,vaccinate excusitis failure disease love found book called magic thinking big,0.0,1.0
8017,hb new immunity accepting certain abandoned child provides immunity emergency medical service,0.0,1.0
8018,damn people rt health official report first suspected case measles tehama county,1.0,0.6666666666666666
8019,like dad like plague however vaccine type infectious disease,0.0,0.6666666666666666
8020,promoting initiative,1.0,1.0
8021,amnews san francisco gay men get meningitis vaccine visiting nyc november nyc health,1.0,0.6666666666666666
8022,long day work getting baby vaccinated spoiled wuser youd think chloe would exhausted nope,1.0,0.6666666666666666
8023,baltimorearea doctor measles vaccine obligation one another response measles outbreak,1.0,0.6666666666666666
8024,see hard show convincing vaccineautism link,1.0,1.0
8025,dont get people dont get kid fucking vaccinated,1.0,1.0
8026,doctor teacher urge parent get kid vaccinated school opening parent checking item,1.0,1.0
8027,vaccination rt germany kept cool recent measles outbreak,1.0,0.6666666666666666
8028,rt mt measles outbreak reveals true cost vaccine refusal,1.0,1.0
8029,stay tuned spring,0.0,1.0
8030,cdc say could already developed vaccine ebola budget hadnt cut last ten year,0.0,1.0
8031,ppl need immunize kid research disease worse inoculation stop misguided insanity shot,1.0,1.0
8032,inspiring rt weekly cynicism vaccine pakistani girl defy taliban school bombing,0.0,1.0
8033,toni bark child respond well vaccination ca legislator bought,-1.0,0.6666666666666666
8034,forgot measles,0.0,1.0
8035,measles exposure warning sign dont vaccinate,1.0,0.6666666666666666
8036,az monitoring people including child could exposed vaccinate,1.0,0.6666666666666666
8037,ebola vaccine prove safe new dawn liberia,1.0,0.6666666666666666
8038,get sum lump like measles,0.0,1.0
8039,p even though adult may recover measles infant survive likely sustain lifelong debilitation like blindness,1.0,0.6666666666666666
8040,nationalism infantile disease measles mankind albert einstein,0.0,1.0
8041,people think juice cleanse keep healthy probably people think vaccination cause autism,1.0,1.0
8042,disneyland measles outbreak linked place low vaccination rate,1.0,0.6666666666666666
8043,mofos wont get kid vaccinated scared death ebola,1.0,1.0
8044,untold story,-1.0,0.6666666666666666
8045,understand sane adult living infant would get vaccinated pertussis get tdap vaccine plea,1.0,1.0
8046,via disneyland measles outbreak hit case counting,0.0,1.0
8047,send fund maybe godll give u million vaccinate child,1.0,1.0
8048,thought white supremacist disqualifying enough vaccine conspiracy theorist holy shit completely nut,0.0,0.6666666666666666
8049,tired still band rehearsal hour,0.0,1.0
8050,definitely cause brain injury defending antivaccination belief cause autism,1.0,0.6666666666666666
8051,good news great news kidsmtuser kid around world received tdap vax,1.0,1.0
8052,spoke ped confirm mth old immunity bc part vaccine people,1.0,1.0
8053,people need armed like vaccinating societal disease crime rando hick,0.0,1.0
8054,possible measles millersville university daughter senior,0.0,1.0
8055,really sickens parent refuse vaccinate child,1.0,1.0
8056,health department rule measles montgomery county teen yearold boy montgomery county,0.0,1.0
8057,tell kid get vaccinated best tip ever,1.0,0.6666666666666666
8058,child deserve privilege first share vaccine,1.0,0.6666666666666666
8059,acidic food decrease immunity increase growth disease amp illness body sugar,0.0,1.0
8060,bad measles anyway really,0.0,1.0
8061,become mmr member specific criterion,0.0,1.0
8062,aid child immunity may key hiv treatment oxford scientist calling research,0.0,1.0
8063,son vaccinated least time immunity measles rare please get vaccinated,1.0,1.0
8064,vaccine great safe sensible preventive measure young woman amp men dont forget,1.0,1.0
8065,cancer would willing try anything even massive dose measles,0.0,1.0
8066,aww poor baby sabrinas hepb immunization dr originally effed effin doctor minute clinic,-1.0,1.0
8067,vaccination database look school county michigan data includes number child vaccinated,0.0,1.0
8068,hello spreading awareness dont ever one people doesnt get kid vaccinated,1.0,1.0
8069,dont want child vaccinated fine home school ur kid let play back yard alone dont bring thm round others,1.0,1.0
8070,record low case gt endemic measles aint bean bag,0.0,0.6666666666666666
8071,people hear one debunked doctor say autism linked vaccine ignorance ensues,1.0,1.0
8072,grandbaby getting immunization shotsbabytearstearstears indian path pediatrics,1.0,1.0
8073,immunization tip traveling outside u protect disease go,1.0,1.0
8074,vaccination uganda flu shot university health service,1.0,0.6666666666666666
8075,silvito el libre next face measles healthy bouncing baby boy could next face measles yo,0.0,1.0
8076,vaccinate kid leave alone,-1.0,1.0
8077,best defense disease nurture maintain immunity good nutrition diet,-1.0,0.6666666666666666
8078,half country doesnt believe vaccination climate change big bang theory winning award time,1.0,0.6666666666666666
8079,vaccine kill brain cell yes may job time hurting brain,-1.0,1.0
8080,measles outbreak precautionary principle via,0.0,0.6666666666666666
8081,amnews gaybi men heading ny urged get vaccine new york city health department recommended,1.0,0.6666666666666666
8082,early make measles joke hiking great fall park today came across guy,0.0,1.0
8083,anyone interested sellinh madden mobile coin follow dm melegit seller mmr pro memberalso selling coin,0.0,1.0
8084,people vaccinate dirty kidsthis mean grown one going college aint nobody got time measles,1.0,1.0
8085,average people complain live longer releasing tension increase immunity boost healthuser,0.0,1.0
8086,son vaccinated safe right,0.0,0.6666666666666666
8087,flu pandemic health benefit vitamin amp potential danger flu shot,-1.0,0.6666666666666666
8088,parent mmr shot wouldnt child antibody protect dont get mmr shot,0.0,0.6666666666666666
8089,call medicine baby girl need vaccine,0.0,0.6666666666666666
8090,mercury vaccine nothing worry course,-1.0,0.6666666666666666
8091,mexico doesnt measles problem measles b fault idiot antivaxxers,1.0,1.0
8092,think song read book dmite need updating include line vaccinating kid,1.0,1.0
8093,picture say stop insane irresponsibility let disease,1.0,0.6666666666666666
8094,thats dont join mmr fall,0.0,1.0
8095,getting kid vaccinated great idea yes big pharma trying hook like pusher s psa,1.0,1.0
8096,case measles u unless serious medical problem vaccinate damn kid,1.0,1.0
8097,may eat kale breakfast plan vaccinate child,1.0,1.0
8098,informed vaccine contains cellsdna aborted baby medical advance,0.0,0.6666666666666666
8099,dont think cause got flu shot safe getting got vaccine september suffering flu,1.0,0.6666666666666666
8100,exactly id feel bad kid killed another kid vaccine processed food led paint cool haha,1.0,1.0
8101,atlantic wealthy la school vaccination rate low south sudan people sense,0.0,0.6666666666666666
8102,mmr vaccination today,1.0,0.6666666666666666
8103,fact blanket keep safe night dont know definitely immunity something,0.0,0.6666666666666666
8104,great article houston chronicle measles,0.0,0.6666666666666666
8105,lol ice cream ingredient cause violent behavior way vaccine s cause neurological failure,-1.0,1.0
8106,wondering caught flu cdc say year flu vaccine percent effective,0.0,1.0
8107,another kyrgyz citizen shot dead american soldier escaped prosecution due immunity solider enjoyed base,0.0,1.0
8108,may child dx cdc already knew risk mmr amp autism fraud,-1.0,1.0
8109,amid measles outbreak physician opting drop patient antivaccine view,-1.0,0.3333333333333333
8110,right get child vaccinated please know putting child risk legit reason,1.0,1.0
8111,many kid school arent immunized plano isd say cant tell,0.0,1.0
8112,mean notion autistic child awful one would willing risk dying vaccinepreventable illness,1.0,1.0
8113,mexican work keep calling name hugging lmaoooooooooo im dead anyone hep c vaccination shot,0.0,0.6666666666666666
8114,gold neck look sick got measles amp got yo bitch im makin killing amp catching feeling,0.0,1.0
8115,thanks awesome school nurse student service staff getting student compliance new immunization requirement,1.0,1.0
8116,pucknuts getting shot kid need get immunization shot entering school,1.0,1.0
8117,parent vaccination r sooo wrong unfounded paranoid delusion agree wschools ban unvaccinated kid,1.0,0.6666666666666666
8118,pace new u measles case slows bit official report number u measles case year risen,0.0,1.0
8119,great graphic view statelevel data infectious disease vaccine introduced,-1.0,0.6666666666666666
8120,new case measles reported north texas county north texas official,0.0,1.0
8121,hope mvp say going disneyworld disneyland lol fuck around catch measles haha,0.0,1.0
8122,upi disney measles outbreak grows nearly state mexico,0.0,1.0
8123,never mind sars mers worry measles,0.0,0.6666666666666666
8124,tarrant county measles case linked church member missionary trip tarrant county,0.0,1.0
8125,berkeley city council send letter support vaccination exemption bill berkeley city council send,0.0,0.6666666666666666
8126,rose u may want check,0.0,1.0
8127,agree people need vaccinate message otherwise put everyone risk,1.0,1.0
8128,scare ppl bemoaned oh vax prevent measles u dont,1.0,0.6666666666666666
8129,unvaccinated child may welcome maricopa county school,1.0,0.6666666666666666
8130,second measles case confirmed dc second case measles month confirmed district,0.0,1.0
8131,cant remember think ur son autism caused vaccination present b happy see thriving,0.0,0.6666666666666666
8132,hey gc go ahead give glad titlesmounts theyre earning week anyway reset mmr next time thanks,0.0,1.0
8133,great address ca attnys end life decision amp critical health issue cal,0.0,0.6666666666666666
8134,lol research done led get autism consequence vaccination reported false data,1.0,1.0
8135,mention vaccine cause autism antivaccine rallying looking anything bite onto,1.0,1.0
8136,tetanus pneumococcus people dont get child vaccinated child see disease,1.0,1.0
8137,pediatrician vaccinate kidsor get office via preach,1.0,0.6666666666666666
8138,saw bumper sticker read vaccine toxic protect child remove gene pool fucking idiot,1.0,0.6666666666666666
8139,bill gate polio vaccine program caused case paralysis death,-1.0,0.6666666666666666
8140,got vaccination rtuser scared catch feeling,1.0,1.0
8141,whats negligent choosing vaccinate forgetting get kid vaccinated,1.0,0.6666666666666666
8142,good news folk delaware vaccinate measles making comeback thing everybody know,1.0,1.0
8143,r u comfortable saying vaccine safe dont cause serious side effect true amp u know,-1.0,1.0
8144,drove walgreens barbara said school immunization prevent going school,0.0,1.0
8145,apparently baby rejected like vaccine yay,0.0,0.6666666666666666
8146,laughing hard people dont vaccinate moron omg whooping cough kill infant like jesus,1.0,1.0
8147,total number measles case linked disney theme park people state vaccinate kid,1.0,1.0
8148,vaccine pharmaceutical sale representative inventivhealth atlanta ga,0.0,0.6666666666666666
8149,scientist implicate gene causing autism gene vaccine,1.0,1.0
8150,measles outbreak underscore need continued vigilance health care setting,0.0,0.6666666666666666
8151,sb engross school providing immunity liability education employee use reasonable force eff,0.0,0.6666666666666666
8152,mr right mmr,0.0,1.0
8153,u agree come public health vaccine mandated thats point ur tweet right,1.0,1.0
8154,gop defending freedom get measles pay medical care clunky bumper sticker,1.0,0.6666666666666666
8155,ebola vaccine deemed safe work,0.0,0.6666666666666666
8156,weight training boost immunity especially disease across boarder,0.0,1.0
8157,seriously research linking autism vaccine even terrible think,-1.0,0.3333333333333333
8158,thanks another reminder essential ti kid fully vaccinatedampwithout suggesting there tru controversy,1.0,1.0
8159,consquences like kid disney whatever getting sick adult vaccinating themeselvesthere child,1.0,1.0
8160,vaccinate life depend could child save,1.0,1.0
8161,people complain live longer releasing tension increase immunity improves overall health im never gon na die,0.0,1.0
8162,making breakfast time work mmr,0.0,1.0
8163,one get hot headed stuff people vaccinating kid really making pissed,1.0,1.0
8164,hb new tort providing immunity certain person producing riskassessment report school effect,0.0,1.0
8165,get vaccinated boy yo west hollywood man died contracting meningococcal disease,1.0,1.0
8166,friend colorado said vaccinate child uh oh,1.0,0.6666666666666666
8167,mexican authority investigating baby die others sickened following vaccination,0.0,0.6666666666666666
8168,cnn school closed th february due measles outbreak check see school closed,0.0,1.0
8169,sb update child protective service providing definition immunity liability,0.0,1.0
8170,dont understand whats big deal measles billion people measles long term effect,0.0,1.0
8171,vax exemption rate high az school rt new study wade debate vaccination,0.0,1.0
8172,feature work improve appropriate vaccine utilization population health,1.0,0.6666666666666666
8173,measles vaccination unplanned pregnancy,-1.0,0.6666666666666666
8174,dr heaton say kill million kid worldwide vaccine child die diarrhea,1.0,1.0
8175,several whooping cough case locally measles r coming backnot vaccinating ur kid keep away mine,1.0,1.0
8176,soooooo got told sex give cancer measles ahaha,0.0,1.0
8177,ugh vaccinate child please,1.0,1.0
8178,austerity vaccine crisis parasite pandemic potential drain life killing slowly,0.0,1.0
8179,plan day make disneyland without getting measles,0.0,1.0
8180,let stop return disease almost extinct,0.0,0.6666666666666666
8181,sip n shop come thru right marjais sipnshop,0.0,1.0
8182,cdc vaccine price list update,0.0,1.0
8183,hb engross immunization record temporary child care,0.0,0.6666666666666666
8184,edc dc madhatterdc,0.0,1.0
8185,starting immunization today take month complete one need nursing school good thing dont mind needle,1.0,0.6666666666666666
8186,lunch time fox fine art,0.0,1.0
8187,experimental ebola vaccine due wait world health organization announced saturday,0.0,1.0
8188,im late bt still time headed take kidsget flu vaccinesplease let go mythsget tht flu vaccine killing people,1.0,1.0
8189,aid vaccine created ohsu may clear virus body hiv vaccine created researcher oregon health amp,0.0,0.6666666666666666
8190,many oncampus resident lack measles vaccination record third illinois college university,0.0,1.0
8191,neurosurgeon expose vaccine cdc fda scien,-1.0,1.0
8192,cdc urge measles vaccination amid disneyland outbreak,0.0,0.6666666666666666
8193,removing age restriction rotavirus vaccination benefitrisk modeling analysis,0.0,1.0
8194,dear stupid please shut already vaccinate child,1.0,1.0
8195,measles year flu seem demonstrated fully prepared possibly focusing elsewhere,0.0,1.0
8196,u serious nonvaccinated get exposure build immunity,1.0,1.0
8197,white house science indicates parent vaccinate kid,1.0,1.0
8198,bc vaccine autism complex related lot genetic factor nothing vaccine,1.0,1.0
8199,parent choosing vaccinate kid variety reason,0.0,0.6666666666666666
8200,confirmed vaccinated measles patient cdc,1.0,0.6666666666666666
8201,video wa funny af,0.0,1.0
8202,please vaccinate anti vaxx crap either straight lie people fundamental misunderstanding statistic math,1.0,1.0
8203,learn measles visiting,0.0,0.6666666666666666
8204,care didnt vaccinate daughter problem child child belief,-1.0,1.0
8205,flooding ya timeline mmr studio,0.0,1.0
8206,didnt get kid vaccinated jenny mccarthy never fall celebrity medical advice,1.0,1.0
8207,wan na share measles,0.0,1.0
8208,firsti person caresu er vaccineebolahope pt bhonestmy life kid life r riskno comparasion,-1.0,0.3333333333333333
8209,unbelievable still vaccination holdout u break out measles third world disease,1.0,1.0
8210,vaccine available parentsd chicken pox party would bring healthy kid expose virus,1.0,0.6666666666666666
8211,child illinois day care diagnosed measles,0.0,1.0
8212,hopefully national policy requires every one get immunize unless pose health risk,1.0,1.0
8213,mark zuckerberg get baby vaccinated debate ensues,1.0,0.6666666666666666
8214,health economist vaccine access delivery seattle washington united state,0.0,1.0
8215,get vaccinated health official warn measles back michigan measles making comebackthe michigan,1.0,1.0
8216,get mmr redone bc one didnt show blood test mgoodnow bc mandate though,1.0,0.6666666666666666
8217,monthold vaccinated measles died virus,1.0,1.0
8218,really person post vaccine safe prove butnot instead u mislead ppl,-1.0,1.0
8219,segment hpv instead giggling michael douglas serious disease oh there vaccine,1.0,1.0
8220,think insanity people dont vaccinate pet hell would think vaccinating child,1.0,1.0
8221,health department packed chyy yall better get yall child immunization shot,1.0,1.0
8222,wait police officer kill innocent child legislatorjudge impunityimmunity stop,0.0,0.6666666666666666
8223,amp safe advertised government running vaccine injury compensation fund,-1.0,0.6666666666666666
8224,washington lawmaker pushing vaccine mandate childhood illness,1.0,0.6666666666666666
8225,video coming soon haze_thegreat vernest_brownjr,0.0,0.6666666666666666
8226,infant diagnosed measles suburban kindercare nbc chicago,0.0,1.0
8227,cdc flu vaccine averts million illness dr brian mcdonough medical editorphiladelphia cbs,1.0,1.0
8228,watching science olympiad trivia game answer meson tunneling electron microscope german measles unity matrix,0.0,1.0
8229,china outbreak w compliance,0.0,0.6666666666666666
8230,u begin safety testing ebola vaccine next week,0.0,1.0
8231,measles airborne century take one infected person spread,0.0,1.0
8232,measles everyone,0.0,1.0
8233,president eva davis talk member measles initiative cost vaccinate child,1.0,1.0
8234,vaccine kill babiespass,-1.0,1.0
8235,thanks mont twnshp pd taking care mmr doggone lucky,0.0,1.0
8236,unvac student exposed thousand measles ca danger immunocompromised young vaccine,1.0,0.6666666666666666
8237,age kid virus didnt avoid sick kid cuz mmr shot adult,0.0,0.6666666666666666
8238,doctor knock knock who polly polly polio didnt vaccinate child,1.0,1.0
8239,help protect child measles deadly disease,1.0,1.0
8240,vaccinate kid people seriously dont let mental sickness give kid something life threatening,1.0,0.6666666666666666
8241,ofc match good handful unless get everyone el mmr,0.0,0.6666666666666666
8242,vaccinating kid topic san diego pediatrician meeting unvaccinated child one topic,0.0,1.0
8243,child getting ill vaccination shame commenting vaccination based rumor defys evidence rumor,1.0,1.0
8244,vaccinate damn kid preach,1.0,0.6666666666666666
8245,whole vaccineautism link allegation began fraudulent paper andrew wakefield,1.0,0.6666666666666666
8246,vaccinate child unless absolutely sure love,1.0,1.0
8247,antivaxxers childrens book extolling virtue getting measles,-1.0,0.3333333333333333
8248,rt protect season stay get vaccinated,1.0,1.0
8249,eradicated terrible disease use vaccine yet people still stupid enough refuse kid,1.0,1.0
8250,person said proven fact vaccine cause autism go read fucking scholarly article uneducated,1.0,1.0
8251,,1.0,1.0
8252,based chorus cough pretty certain everyone train measles ebola,0.0,1.0
8253,cdc report every person get measles spread people nice,0.0,1.0
8254,idiot wont use condom risky situation aid vaccine would good start flu vaccine cant cover,1.0,1.0
8255,honestly rogue would absorb poison immunity ivy would pas poison control show,0.0,1.0
8256,flu shot immunization heb school event week folk hursteulessbedford school say,0.0,1.0
8257,vaccine could prevent cervical cancer case linked hpv time pas h protect child,1.0,1.0
8258,side face vaccine public school opposing side vaccination bill butted head tuesday,-1.0,0.6666666666666666
8259,request celebrity start measles vaccine awareness program pak,1.0,0.6666666666666666
8260,approves banning exemption,1.0,0.6666666666666666
8261,seems like need vaccinated foot mouth disease,0.0,0.6666666666666666
8262,measles case confirmed central indiana indianapolis ind july state health official,0.0,0.6666666666666666
8263,sb new require meningococcal immunization school entry,0.0,1.0
8264,disease vaccine disease oh love vaccine,0.0,0.6666666666666666
8265,want measles,0.0,1.0
8266,breaking news baby northern california placed isolation possible exposure measles,0.0,1.0
8267,arrived ben franklin h perform let go,0.0,1.0
8268,facebook measles post go viral canadian mother facebook post speaking antivaccine activist,0.0,0.6666666666666666
8269,austerity vaccine crisis parasite pandemic potential drain life killing slowly,0.0,1.0
8270,professor talking plague going come back vaccine kill baby government lie,1.0,0.6666666666666666
8271,measles contamination expands second location,0.0,0.6666666666666666
8272,kidding seek immunity civil lawsuit somebody shoe mark omaras smug as face disgusting face,0.0,1.0
8273,son autism born allergy food need learn vaccine glyphosate interact,-1.0,0.6666666666666666
8274,one woman dead collin county flu immunized fluthe first flurelated death,0.0,1.0
8275,measles wake call issued baltimore,0.0,0.6666666666666666
8276,republican start blaming obamacare measles outbreak,0.0,0.6666666666666666
8277,flu vaccinated baptist express care clinic walmart,1.0,0.6666666666666666
8278,mmr playing south heaven nice,0.0,1.0
8279,hb new public finance whistleblower liberty fund act immunity award fund effective date,0.0,1.0
8280,believe early childhood vaccination cause autism power baseless fear,1.0,0.6666666666666666
8281,im hoping someone injects botulism forehead tell u harmful vaccination,1.0,0.6666666666666666
8282,new research demonstrates safe,1.0,1.0
8283,even question vaccinate kid,1.0,1.0
8284,vaccine prevent disease get moron take sorry get impatientlol,1.0,1.0
8285,measles im near disneyland,0.0,1.0
8286,know people dont want vaccinate themselvesbaby im like baby get whooping cough straight mother amp fatal,1.0,1.0
8287,vaccination work dont know cause autism,1.0,1.0
8288,metro health dept picking mosquito trap day amp taking state lab west nile virus testing remember vaccinate horse,1.0,0.6666666666666666
8289,baby getting vaccine hate seeing cry,1.0,1.0
8290,exceptof course case outbreak occurred bc ppl recently vaccinated got disease vaccine amp spread,-1.0,1.0
8291,still cant believe people think vaccination cause autism like u shut ur mouth,1.0,1.0
